Store,Dept,Date,Weekly_Pred
11.0,33.0,2011-09-02,4550.636000004608
11.0,33.0,2011-09-09,4413.996000004594
11.0,33.0,2011-09-16,5096.5460000046405
11.0,33.0,2011-09-23,4514.4360000046545
11.0,33.0,2011-09-30,5314.226000004459
11.0,33.0,2011-10-07,7166.006000004603
11.0,33.0,2011-10-14,5683.436000004538
11.0,33.0,2011-10-21,5345.0460000046405
11.0,33.0,2011-10-28,6983.986000004585
11.0,34.0,2011-09-02,17494.047666691677
11.0,34.0,2011-09-09,15769.087666691716
11.0,34.0,2011-09-16,18273.307666691686
11.0,34.0,2011-09-23,14961.667666691557
11.0,34.0,2011-09-30,17520.107666691965
11.0,34.0,2011-10-07,17977.26766669165
11.0,34.0,2011-10-14,15803.287666691669
11.0,34.0,2011-10-21,17050.387666691528
11.0,34.0,2011-10-28,17638.177666691565
11.0,35.0,2011-09-02,3211.574666672851
11.0,35.0,2011-09-09,3264.574666672851
11.0,35.0,2011-09-16,2822.574666672851
11.0,35.0,2011-09-23,3106.074666672909
11.0,35.0,2011-09-30,3836.574666672851
11.0,35.0,2011-10-07,3977.574666672851
11.0,35.0,2011-10-14,3788.574666672851
11.0,35.0,2011-10-21,4604.53466667293
11.0,35.0,2011-10-28,3456.574666672909
11.0,36.0,2011-09-02,1804.7883333367035
11.0,36.0,2011-09-09,1785.2883333367035
11.0,36.0,2011-09-16,1216.2883333367035
11.0,36.0,2011-09-23,1024.2883333369364
11.0,36.0,2011-09-30,1144.2883333364707
11.0,36.0,2011-10-07,1524.2883333367035
11.0,36.0,2011-10-14,1145.7883333367035
11.0,36.0,2011-10-21,1186.7883333369364
11.0,36.0,2011-10-28,1340.78833333682
11.0,37.0,2011-09-02,3650.7830000010836
11.0,37.0,2011-09-09,3595.2130000010766
11.0,37.0,2011-09-16,2859.1330000011185
11.0,37.0,2011-09-23,3626.7030000010673
11.0,37.0,2011-09-30,3748.3530000010905
11.0,37.0,2011-10-07,3765.263000001123
11.0,37.0,2011-10-14,3273.443000001116
11.0,37.0,2011-10-21,2966.7130000010766
11.0,37.0,2011-10-28,3126.7130000010766
11.0,38.0,2011-09-02,87298.8923334916
11.0,38.0,2011-09-09,65961.60233349063
11.0,38.0,2011-09-16,61145.36233349042
11.0,38.0,2011-09-23,57783.752333491015
11.0,38.0,2011-09-30,65959.24233349123
11.0,38.0,2011-10-07,73040.55233349175
11.0,38.0,2011-10-14,66744.66233349116
11.0,38.0,2011-10-21,56118.58233349109
11.0,38.0,2011-10-28,65540.91233349116
11.0,40.0,2011-09-02,51699.64066665081
11.0,40.0,2011-09-09,48969.65066665082
11.0,40.0,2011-09-16,51465.49066665079
11.0,40.0,2011-09-23,50908.0706666504
11.0,40.0,2011-09-30,51961.08066665122
11.0,40.0,2011-10-07,55086.10066665089
11.0,40.0,2011-10-14,49359.20066665087
11.0,40.0,2011-10-21,51800.02066665035
11.0,40.0,2011-10-28,49076.72066665054
11.0,41.0,2011-09-02,1746.254999997604
11.0,41.0,2011-09-09,2865.1049999975808
11.0,41.0,2011-09-16,3123.794999997525
11.0,41.0,2011-09-23,2185.8049999976506
11.0,41.0,2011-09-30,1104.2949999975249
11.0,41.0,2011-10-07,912.4449999975482
11.0,41.0,2011-10-14,753.1349999976087
11.0,41.0,2011-10-21,1083.3749999975994
11.0,41.0,2011-10-28,1716.1349999976087
11.0,42.0,2011-09-02,5957.983333333383
11.0,42.0,2011-09-09,5224.103333333378
11.0,42.0,2011-09-16,5696.753333333372
11.0,42.0,2011-09-23,5832.373333333368
11.0,42.0,2011-09-30,5721.173333333385
11.0,42.0,2011-10-07,6243.3333333333885
11.0,42.0,2011-10-14,5482.823333333379
11.0,42.0,2011-10-21,5632.06333333337
11.0,42.0,2011-10-28,5207.1533333333955
11.0,44.0,2011-09-02,5288.768333333702
11.0,44.0,2011-09-09,4436.268333333702
11.0,44.0,2011-09-16,5573.6883333336855
11.0,44.0,2011-09-23,4710.358333333669
11.0,44.0,2011-09-30,5216.868333333737
11.0,44.0,2011-10-07,5185.598333333718
11.0,44.0,2011-10-14,4439.138333333697
11.0,44.0,2011-10-21,5379.698333333695
11.0,44.0,2011-10-28,5760.748333333683
11.0,45.0,2011-09-09,69.32272727269276
11.0,45.0,2011-09-30,45.87272727269566
11.0,45.0,2011-10-21,39.1127272727009
11.0,45.0,2011-10-28,43.62272727269566
11.0,46.0,2011-09-02,26991.72566667482
11.0,46.0,2011-09-09,23754.965666674812
11.0,46.0,2011-09-16,24658.205666674803
11.0,46.0,2011-09-23,23995.74566667484
11.0,46.0,2011-09-30,24033.075666674915
11.0,46.0,2011-10-07,25253.97566667482
11.0,46.0,2011-10-14,23460.585666674924
11.0,46.0,2011-10-21,23252.02566667487
11.0,46.0,2011-10-28,22439.965666674812
11.0,47.0,2011-09-09,9.99999999976717
11.0,48.0,2011-09-09,-29.999999999999986
11.0,48.0,2011-10-07,-29.999999999999986
11.0,48.0,2011-10-21,-29.999999999999986
11.0,49.0,2011-09-02,7383.390999993272
11.0,49.0,2011-09-09,6438.660999993262
11.0,49.0,2011-09-16,7538.560999993227
11.0,49.0,2011-09-23,7985.870999993108
11.0,49.0,2011-09-30,6691.540999993441
11.0,49.0,2011-10-07,7371.090999993284
11.0,49.0,2011-10-14,6163.310999993256
11.0,49.0,2011-10-21,6223.590999993109
11.0,49.0,2011-10-28,6202.580999993187
11.0,52.0,2011-09-02,2158.623666668528
11.0,52.0,2011-09-09,2443.7336666685214
11.0,52.0,2011-09-16,2339.103666668517
11.0,52.0,2011-09-23,2215.2436666685016
11.0,52.0,2011-09-30,2240.7636666685494
11.0,52.0,2011-10-07,2456.603666668524
11.0,52.0,2011-10-14,2362.193666668528
11.0,52.0,2011-10-21,2150.713666668503
11.0,52.0,2011-10-28,2042.5336666685098
11.0,54.0,2011-09-02,-150.53100000030338
11.0,54.0,2011-09-09,-186.53100000030338
11.0,54.0,2011-09-16,-305.5310000003034
11.0,54.0,2011-09-23,-378.5310000003034
11.0,54.0,2011-09-30,-170.53100000007055
11.0,54.0,2011-10-07,-420.44100000021956
11.0,54.0,2011-10-14,-427.69100000021956
11.0,54.0,2011-10-21,-299.17100000020093
11.0,54.0,2011-10-28,-468.69100000021956
11.0,55.0,2011-09-02,8690.461999980436
11.0,55.0,2011-09-09,8312.87199998012
11.0,55.0,2011-09-16,12079.631999980362
11.0,55.0,2011-09-23,10299.291999980045
11.0,55.0,2011-09-30,9069.001999980474
11.0,55.0,2011-10-07,10364.871999980585
11.0,55.0,2011-10-14,9876.021999980492
11.0,55.0,2011-10-21,9625.341999979859
11.0,55.0,2011-10-28,9671.881999980362
11.0,56.0,2011-09-02,553.3289999956771
11.0,56.0,2011-09-09,1081.7489999956026
11.0,56.0,2011-09-16,715.2189999956911
11.0,56.0,2011-09-23,939.0289999958634
11.0,56.0,2011-09-30,1266.8089999954257
11.0,56.0,2011-10-07,900.1089999955886
11.0,56.0,2011-10-14,1039.3589999955886
11.0,56.0,2011-10-21,633.1189999958308
11.0,56.0,2011-10-28,875.2589999957283
11.0,58.0,2011-09-02,2336.2500000041946
11.0,58.0,2011-09-09,5251.250000004195
11.0,58.0,2011-09-16,1729.2500000041946
11.0,58.0,2011-09-23,717.2500000041946
11.0,58.0,2011-09-30,1867.2500000041946
11.0,58.0,2011-10-07,1650.2500000041946
11.0,58.0,2011-10-14,-448.7499999958054
11.0,58.0,2011-10-21,585.2500000041946
11.0,58.0,2011-10-28,-864.7499999958054
11.0,59.0,2011-09-02,182.2716666650474
11.0,59.0,2011-09-09,396.8416666651126
11.0,59.0,2011-09-16,286.56166666508466
11.0,59.0,2011-09-23,402.21166666510794
11.0,59.0,2011-09-30,269.7616666651545
11.0,59.0,2011-10-07,305.07166666509397
11.0,59.0,2011-10-14,351.15166666505206
11.0,59.0,2011-10-21,300.54166666506603
11.0,59.0,2011-10-28,400.5816666651033
11.0,60.0,2011-09-02,7.000000000000033
11.0,60.0,2011-09-09,7.000000000000033
11.0,60.0,2011-09-16,7.000000000000033
11.0,60.0,2011-09-23,7.000000000000033
11.0,60.0,2011-09-30,7.000000000000033
11.0,60.0,2011-10-07,7.000000000000033
11.0,60.0,2011-10-14,7.000000000000033
11.0,60.0,2011-10-21,7.000000000000033
11.0,60.0,2011-10-28,7.000000000000033
11.0,67.0,2011-09-02,7573.286666667003
11.0,67.0,2011-09-09,7144.396666666946
11.0,67.0,2011-09-16,7661.696666666876
11.0,67.0,2011-09-23,8732.566666666464
11.0,67.0,2011-09-30,8431.756666667456
11.0,67.0,2011-10-07,9208.256666667019
11.0,67.0,2011-10-14,8822.416666666964
11.0,67.0,2011-10-21,8882.406666666446
11.0,67.0,2011-10-28,9974.486666666695
11.0,71.0,2011-09-02,8505.31666667022
11.0,71.0,2011-09-09,5547.176666670322
11.0,71.0,2011-09-16,6642.276666670183
11.0,71.0,2011-09-23,5993.586666670006
11.0,71.0,2011-09-30,6743.676666670555
11.0,71.0,2011-10-07,5913.596666670248
11.0,71.0,2011-10-14,5349.976666670136
11.0,71.0,2011-10-21,5263.676666669857
11.0,71.0,2011-10-28,6318.336666670006
11.0,72.0,2011-09-02,71856.82200005901
11.0,72.0,2011-09-09,60331.112000059045
11.0,72.0,2011-09-16,57882.052000058524
11.0,72.0,2011-09-23,53234.0220000564
11.0,72.0,2011-09-30,50978.5720000618
11.0,72.0,2011-10-07,55641.25200005964
11.0,72.0,2011-10-14,47506.56200005923
11.0,72.0,2011-10-21,48822.822000056214
11.0,72.0,2011-10-28,53280.71200005774
11.0,74.0,2011-09-02,22926.714000003998
11.0,74.0,2011-09-09,22307.384000003924
11.0,74.0,2011-09-16,23023.93400000397
11.0,74.0,2011-09-23,19324.98400000355
11.0,74.0,2011-09-30,21459.584000004343
11.0,74.0,2011-10-07,21201.054000004082
11.0,74.0,2011-10-14,17965.864000003905
11.0,74.0,2011-10-21,17576.6440000037
11.0,74.0,2011-10-28,17609.484000003784
11.0,79.0,2011-09-02,33816.57466660224
11.0,79.0,2011-09-09,27040.174666602332
11.0,79.0,2011-09-16,28555.954666602127
11.0,79.0,2011-09-23,25439.034666601736
11.0,79.0,2011-09-30,28508.044666602676
11.0,79.0,2011-10-07,30505.30466660222
11.0,79.0,2011-10-14,27426.874666602285
11.0,79.0,2011-10-21,25782.194666601885
11.0,79.0,2011-10-28,22667.104666602034
11.0,80.0,2011-09-02,12786.965000017928
11.0,80.0,2011-09-09,13640.705000017919
11.0,80.0,2011-09-16,14294.415000017882
11.0,80.0,2011-09-23,13373.19500001791
11.0,80.0,2011-09-30,12747.17500001789
11.0,80.0,2011-10-07,14071.405000017872
11.0,80.0,2011-10-14,12703.6850000179
11.0,80.0,2011-10-21,12034.075000017798
11.0,80.0,2011-10-28,13030.975000017937
11.0,81.0,2011-09-02,11984.94633333098
11.0,81.0,2011-09-09,12198.726333330775
11.0,81.0,2011-09-16,11159.836333330877
11.0,81.0,2011-09-23,11557.736333331017
11.0,81.0,2011-09-30,11074.78633333083
11.0,81.0,2011-10-07,13218.706333330989
11.0,81.0,2011-10-14,12623.206333330989
11.0,81.0,2011-10-21,12031.026333330821
11.0,81.0,2011-10-28,12020.866333330905
11.0,82.0,2011-09-02,21071.49700001892
11.0,82.0,2011-09-09,21955.08700001877
11.0,82.0,2011-09-16,20732.797000018734
11.0,82.0,2011-09-23,22095.90700001907
11.0,82.0,2011-09-30,23275.99700001892
11.0,82.0,2011-10-07,23692.197000019107
11.0,82.0,2011-10-14,22668.917000018846
11.0,82.0,2011-10-21,20927.257000018697
11.0,82.0,2011-10-28,21693.597000018548
11.0,83.0,2011-09-02,2972.314666668462
11.0,83.0,2011-09-09,3238.1946666684667
11.0,83.0,2011-09-16,3193.254666668435
11.0,83.0,2011-09-23,2656.2746666684247
11.0,83.0,2011-09-30,2271.6546666684876
11.0,83.0,2011-10-07,3029.5446666684434
11.0,83.0,2011-10-14,2994.324666668442
11.0,83.0,2011-10-21,2595.1946666684375
11.0,83.0,2011-10-28,2411.6646666684387
11.0,85.0,2011-09-02,1542.174333333862
11.0,85.0,2011-09-09,1445.3443333337875
11.0,85.0,2011-09-16,1397.2443333338108
11.0,85.0,2011-09-23,1479.45433333389
11.0,85.0,2011-09-30,1121.6543333338434
11.0,85.0,2011-10-07,1642.6643333338527
11.0,85.0,2011-10-14,1382.7543333338201
11.0,85.0,2011-10-21,1669.644333333834
11.0,85.0,2011-10-28,1439.3043333338667
11.0,87.0,2011-09-02,15004.453666681038
11.0,87.0,2011-09-09,15931.37366668108
11.0,87.0,2011-09-16,12669.253666681085
11.0,87.0,2011-09-23,12980.813666681024
11.0,87.0,2011-09-30,14527.833666681043
11.0,87.0,2011-10-07,13620.063666681024
11.0,87.0,2011-10-14,11155.233666681066
11.0,87.0,2011-10-21,10828.963666681047
11.0,87.0,2011-10-28,10423.87366668108
11.0,90.0,2011-09-02,51327.17900000864
11.0,90.0,2011-09-09,51772.57900000808
11.0,90.0,2011-09-16,49766.979000008454
11.0,90.0,2011-09-23,47782.66900000793
11.0,90.0,2011-09-30,45425.42900000864
11.0,90.0,2011-10-07,50830.009000008715
11.0,90.0,2011-10-14,49314.36900000812
11.0,90.0,2011-10-21,46495.23900000823
11.0,90.0,2011-10-28,46239.099000008566
11.0,91.0,2011-09-02,41122.628666702374
11.0,91.0,2011-09-09,43144.17866670236
11.0,91.0,2011-09-16,44959.058666702425
11.0,91.0,2011-09-23,40703.63866670244
11.0,91.0,2011-09-30,37180.55866670225
11.0,91.0,2011-10-07,45350.99866670231
11.0,91.0,2011-10-14,43520.588666702395
11.0,91.0,2011-10-21,39407.06866670249
11.0,91.0,2011-10-28,35346.95866670245
11.0,92.0,2011-09-02,73592.68666670182
11.0,92.0,2011-09-09,77181.60666670174
11.0,92.0,2011-09-16,75431.8166667017
11.0,92.0,2011-09-23,70843.01666670143
11.0,92.0,2011-09-30,66762.50666670212
11.0,92.0,2011-10-07,77842.48666670163
11.0,92.0,2011-10-14,76927.35666670174
11.0,92.0,2011-10-21,70989.80666670146
11.0,92.0,2011-10-28,68281.01666670143
11.0,93.0,2011-09-02,33242.76399997542
11.0,93.0,2011-09-09,36084.893999975306
11.0,93.0,2011-09-16,35362.493999975864
11.0,93.0,2011-09-23,31690.86399997505
11.0,93.0,2011-09-30,28758.95399997583
11.0,93.0,2011-10-07,35664.66399997579
11.0,93.0,2011-10-14,34294.00399997564
11.0,93.0,2011-10-21,30777.67399997557
11.0,93.0,2011-10-28,28913.473999975384
11.0,94.0,2011-09-02,36522.8543333907
11.0,94.0,2011-09-09,36943.88433339096
11.0,94.0,2011-09-16,34575.414333390756
11.0,94.0,2011-09-23,32751.154333390976
11.0,94.0,2011-09-30,32660.234333390585
11.0,94.0,2011-10-07,34851.61433339094
11.0,94.0,2011-10-14,34602.38433339096
11.0,94.0,2011-10-21,34411.574333390905
11.0,94.0,2011-10-28,36017.3543333907
11.0,95.0,2011-09-02,79762.48933348403
11.0,95.0,2011-09-09,79696.21933348407
11.0,95.0,2011-09-16,77898.01933348418
11.0,95.0,2011-09-23,73763.44933348466
11.0,95.0,2011-09-30,69972.69933348359
11.0,95.0,2011-10-07,78604.81933348399
11.0,95.0,2011-10-14,74746.83933348415
11.0,95.0,2011-10-21,70175.56933348469
11.0,95.0,2011-10-28,67144.69933348446
11.0,96.0,2011-09-02,23192.545000023263
11.0,96.0,2011-09-09,22495.125000023338
11.0,96.0,2011-09-16,20637.895000023356
11.0,96.0,2011-09-23,21268.19500002317
11.0,96.0,2011-09-30,20930.005000023226
11.0,96.0,2011-10-07,22151.74500002345
11.0,96.0,2011-10-14,21860.865000023095
11.0,96.0,2011-10-21,21747.61500002356
11.0,96.0,2011-10-28,23251.19500002317
11.0,97.0,2011-09-02,17717.70566667144
11.0,97.0,2011-09-09,19544.65566667151
11.0,97.0,2011-09-16,17989.725666671577
11.0,97.0,2011-09-23,16179.455666671558
11.0,97.0,2011-09-30,15565.575666671437
11.0,97.0,2011-10-07,18121.525666671507
11.0,97.0,2011-10-14,17094.085666671563
11.0,97.0,2011-10-21,15132.655666671628
11.0,97.0,2011-10-28,14113.795666671642
11.0,98.0,2011-09-02,7080.671000000933
11.0,98.0,2011-09-09,7480.07100000084
11.0,98.0,2011-09-16,6794.761000000784
11.0,98.0,2011-09-23,8063.201000000496
11.0,98.0,2011-09-30,7651.3010000010545
11.0,98.0,2011-10-07,8594.891000000905
11.0,98.0,2011-10-14,8166.901000000915
11.0,98.0,2011-10-21,10214.361000000645
11.0,98.0,2011-10-28,11124.281000000803
11.0,99.0,2011-09-02,150.0000000000001
11.0,99.0,2011-09-09,150.0000000000001
12.0,1.0,2011-09-02,12081.131000006959
12.0,1.0,2011-09-09,12409.131000006959
12.0,1.0,2011-09-16,12804.52100000674
12.0,1.0,2011-09-23,13378.671000006181
12.0,1.0,2011-09-30,13912.321000007718
12.0,1.0,2011-10-07,16241.331000007029
12.0,1.0,2011-10-14,17816.89100000697
12.0,1.0,2011-10-21,19847.231000006122
12.0,1.0,2011-10-28,33173.8910000065
12.0,2.0,2011-09-02,82599.53166675175
12.0,2.0,2011-09-09,73337.01166675126
12.0,2.0,2011-09-16,72322.58166675156
12.0,2.0,2011-09-23,73634.18166675119
12.0,2.0,2011-09-30,74096.84166675134
12.0,2.0,2011-10-07,75539.04166675152
12.0,2.0,2011-10-14,71334.14166675115
12.0,2.0,2011-10-21,72375.77166675104
12.0,2.0,2011-10-28,70765.45166675074
12.0,3.0,2011-09-02,72244.67400003079
12.0,3.0,2011-09-09,23034.014000030882
12.0,3.0,2011-09-16,15245.934000030924
12.0,3.0,2011-09-23,13197.434000031157
12.0,3.0,2011-09-30,12232.824000030589
12.0,3.0,2011-10-07,12632.964000030835
12.0,3.0,2011-10-14,13346.114000030859
12.0,3.0,2011-10-21,11510.514000031231
12.0,3.0,2011-10-28,11577.394000031003
12.0,4.0,2011-09-02,33405.26400000317
12.0,4.0,2011-09-09,27176.374000003503
12.0,4.0,2011-09-16,26727.6540000033
12.0,4.0,2011-09-23,25801.9040000033
12.0,4.0,2011-09-30,26217.564000003447
12.0,4.0,2011-10-07,27137.72400000313
12.0,4.0,2011-10-14,26361.284000003187
12.0,4.0,2011-10-21,25263.954000003112
12.0,4.0,2011-10-28,27183.444000003336
12.0,5.0,2011-09-02,12666.858000010174
12.0,5.0,2011-09-09,13690.398000010211
12.0,5.0,2011-09-16,14469.698000010025
12.0,5.0,2011-09-23,15029.508000009615
12.0,5.0,2011-09-30,18471.658000010917
12.0,5.0,2011-10-07,19793.20800001073
12.0,5.0,2011-10-14,15020.878000009727
12.0,5.0,2011-10-21,18534.848000009464
12.0,5.0,2011-10-28,15085.228000010286
12.0,6.0,2011-09-02,6751.7253333385415
12.0,6.0,2011-09-09,5326.165333338602
12.0,6.0,2011-09-16,5412.185333338504
12.0,6.0,2011-09-23,5048.025333338472
12.0,6.0,2011-09-30,5052.625333338681
12.0,6.0,2011-10-07,6344.525333338588
12.0,6.0,2011-10-14,5701.445333338514
12.0,6.0,2011-10-21,4728.395333338467
12.0,6.0,2011-10-28,5496.265333338462
12.0,7.0,2011-09-02,22533.71299999423
12.0,7.0,2011-09-09,23667.48299999448
12.0,7.0,2011-09-16,21164.542999994304
12.0,7.0,2011-09-23,20482.932999994435
12.0,7.0,2011-09-30,23865.412999994416
12.0,7.0,2011-10-07,23061.23299999425
12.0,7.0,2011-10-14,22321.532999994295
12.0,7.0,2011-10-21,20636.792999994304
12.0,7.0,2011-10-28,24990.212999994463
12.0,8.0,2011-09-02,41860.79499994854
12.0,8.0,2011-09-09,40525.114999948375
12.0,8.0,2011-09-16,41522.49499994826
12.0,8.0,2011-09-23,41249.1749999482
12.0,8.0,2011-09-30,40186.86499994861
12.0,8.0,2011-10-07,42629.274999948524
12.0,8.0,2011-10-14,39352.84499994836
12.0,8.0,2011-10-21,38736.25499994827
12.0,8.0,2011-10-28,43575.00499994827
12.0,9.0,2011-09-02,19742.061333343343
12.0,9.0,2011-09-09,17654.141333343418
12.0,9.0,2011-09-16,15217.871333343632
12.0,9.0,2011-09-23,17383.56133334404
12.0,9.0,2011-09-30,14831.57133334312
12.0,9.0,2011-10-07,16369.381333343408
12.0,9.0,2011-10-14,12135.981333343501
12.0,9.0,2011-10-21,12498.421333343911
12.0,9.0,2011-10-28,13008.721333343725
12.0,10.0,2011-09-02,18938.858333363896
12.0,10.0,2011-09-09,19332.038333363947
12.0,10.0,2011-09-16,15952.68833336397
12.0,10.0,2011-09-23,14051.79833336419
12.0,10.0,2011-09-30,16818.3983333637
12.0,10.0,2011-10-07,16444.74833336391
12.0,10.0,2011-10-14,15534.778333363938
12.0,10.0,2011-10-21,16525.878333364206
12.0,10.0,2011-10-28,16452.438333364087
12.0,11.0,2011-09-02,15850.439999991706
12.0,11.0,2011-09-09,13483.92999999193
12.0,11.0,2011-09-16,12134.509999992004
12.0,11.0,2011-09-23,11088.189999992172
12.0,11.0,2011-09-30,11597.999999991762
12.0,11.0,2011-10-07,12599.229999991743
12.0,11.0,2011-10-14,11032.009999992004
12.0,11.0,2011-10-21,10350.439999992172
12.0,11.0,2011-10-28,12899.349999991855
12.0,12.0,2011-09-02,3844.344333335691
12.0,12.0,2011-09-09,3925.0043333357235
12.0,12.0,2011-09-16,3915.024333335742
12.0,12.0,2011-09-23,4367.134333335728
12.0,12.0,2011-09-30,4059.214333335686
12.0,12.0,2011-10-07,4155.694333335668
12.0,12.0,2011-10-14,4556.884333335728
12.0,12.0,2011-10-21,4943.624333335719
12.0,12.0,2011-10-28,4575.124333335719
12.0,13.0,2011-09-02,51468.19933337111
12.0,13.0,2011-09-09,48488.51933337117
12.0,13.0,2011-09-16,46393.13933337105
12.0,13.0,2011-09-23,47492.12933337081
12.0,13.0,2011-09-30,48494.159333371535
12.0,13.0,2011-10-07,50265.119333371265
12.0,13.0,2011-10-14,47888.20933337112
12.0,13.0,2011-10-21,46229.12933337081
12.0,13.0,2011-10-28,49508.349333371014
12.0,14.0,2011-09-02,16412.63133332611
12.0,14.0,2011-09-09,15218.411333326138
12.0,14.0,2011-09-16,14942.741333326212
12.0,14.0,2011-09-23,13978.561333325812
12.0,14.0,2011-09-30,14293.141333326585
12.0,14.0,2011-10-07,17729.331333326296
12.0,14.0,2011-10-14,13673.681333326156
12.0,14.0,2011-10-21,14297.1913333257
12.0,14.0,2011-10-28,15325.131333325877
12.0,16.0,2011-09-02,5410.700000012582
12.0,16.0,2011-09-09,6429.9700000126
12.0,16.0,2011-09-16,4329.800000012675
12.0,16.0,2011-09-23,4460.860000012964
12.0,16.0,2011-09-30,3436.260000012172
12.0,16.0,2011-10-07,3970.0000000123955
12.0,16.0,2011-10-14,3715.0900000124793
12.0,16.0,2011-10-21,2943.810000012917
12.0,16.0,2011-10-28,3033.810000012684
12.0,17.0,2011-09-02,11253.788999995397
12.0,17.0,2011-09-09,9860.388999995257
12.0,17.0,2011-09-16,8616.558999995183
12.0,17.0,2011-09-23,9122.038999995164
12.0,17.0,2011-09-30,8667.108999995462
12.0,17.0,2011-10-07,10022.438999995304
12.0,17.0,2011-10-14,8424.83899999521
12.0,17.0,2011-10-21,8013.168999995053
12.0,17.0,2011-10-28,8140.868999995239
12.0,18.0,2011-09-02,4014.099999987662
12.0,18.0,2011-09-09,351.61384614012405
12.0,18.0,2011-09-16,1657.9838461402358
12.0,18.0,2011-09-23,4405.823846140087
12.0,18.0,2011-09-30,6249.003846140255
12.0,18.0,2011-10-07,10403.73384614012
12.0,18.0,2011-10-14,15073.883846140143
12.0,18.0,2011-10-21,19347.863846140182
12.0,18.0,2011-10-28,44862.84384614022
12.0,19.0,2011-09-02,2867.6459999977883
12.0,19.0,2011-09-09,2476.6859999977964
12.0,19.0,2011-09-16,2519.405999997783
12.0,19.0,2011-09-23,2447.865999997804
12.0,19.0,2011-09-30,3045.365999997775
12.0,19.0,2011-10-07,2735.635999997779
12.0,19.0,2011-10-14,3090.47599999779
12.0,19.0,2011-10-21,3741.4859999977994
12.0,19.0,2011-10-28,4161.655999997798
12.0,20.0,2011-09-02,5646.183333341593
12.0,20.0,2011-09-09,4923.243333341533
12.0,20.0,2011-09-16,4079.183333341477
12.0,20.0,2011-09-23,5225.793333341463
12.0,20.0,2011-09-30,5288.163333341691
12.0,20.0,2011-10-07,5136.573333341607
12.0,20.0,2011-10-14,4745.913333341575
12.0,20.0,2011-10-21,4940.483333341407
12.0,20.0,2011-10-28,4562.933333341477
12.0,21.0,2011-09-02,4394.047666668828
12.0,21.0,2011-09-09,3742.2476666688112
12.0,21.0,2011-09-16,3570.8576666687973
12.0,21.0,2011-09-23,3922.8976666687763
12.0,21.0,2011-09-30,4177.927666668862
12.0,21.0,2011-10-07,4075.8676666688357
12.0,21.0,2011-10-14,3515.3276666688275
12.0,21.0,2011-10-21,3540.247666668782
12.0,21.0,2011-10-28,3686.417666668795
12.0,22.0,2011-09-02,9430.409666672118
12.0,22.0,2011-09-09,9336.059666672025
12.0,22.0,2011-09-16,7716.829666672044
12.0,22.0,2011-09-23,8380.819666671801
12.0,22.0,2011-09-30,10011.399666672341
12.0,22.0,2011-10-07,9733.37966667209
12.0,22.0,2011-10-14,8073.799666672016
12.0,22.0,2011-10-21,7354.779666671765
12.0,22.0,2011-10-28,9311.919666671894
12.0,23.0,2011-09-02,46251.72200001635
12.0,23.0,2011-09-09,33993.572000016444
12.0,23.0,2011-09-16,30347.302000016425
12.0,23.0,2011-09-23,33048.45200001633
12.0,23.0,2011-09-30,29621.192000016556
12.0,23.0,2011-10-07,35615.392000016276
12.0,23.0,2011-10-14,34489.65200001652
12.0,23.0,2011-10-21,36765.3820000165
12.0,23.0,2011-10-28,42119.712000016574
12.0,24.0,2011-09-02,28306.70333333065
12.0,24.0,2011-09-09,8097.793333330619
12.0,24.0,2011-09-16,7372.963333330661
12.0,24.0,2011-09-23,7512.193333330526
12.0,24.0,2011-09-30,6389.133333330703
12.0,24.0,2011-10-07,9688.123333330694
12.0,24.0,2011-10-14,8128.193333330642
12.0,24.0,2011-10-21,10113.983333330447
12.0,24.0,2011-10-28,12595.57333333053
12.0,25.0,2011-09-02,22234.71866665153
12.0,25.0,2011-09-09,17637.738666651316
12.0,25.0,2011-09-16,16556.258666651334
12.0,25.0,2011-09-23,17177.618666651437
12.0,25.0,2011-09-30,18362.638666651455
12.0,25.0,2011-10-07,19909.788666651362
12.0,25.0,2011-10-14,17681.8286666514
12.0,25.0,2011-10-21,20616.648666651465
12.0,25.0,2011-10-28,22895.758666651334
12.0,26.0,2011-09-02,13960.535999993795
12.0,26.0,2011-09-09,12943.025999993786
12.0,26.0,2011-09-16,12687.285999993795
12.0,26.0,2011-09-23,14200.93599999347
12.0,26.0,2011-09-30,13710.125999994112
12.0,26.0,2011-10-07,18375.925999993928
12.0,26.0,2011-10-14,16385.75599999377
12.0,26.0,2011-10-21,18185.105999993397
12.0,26.0,2011-10-28,21192.235999993518
12.0,27.0,2011-09-02,2144.320333331496
12.0,27.0,2011-09-09,1352.5703333314814
12.0,27.0,2011-09-16,1270.0403333314753
12.0,27.0,2011-09-23,1272.750333331409
12.0,27.0,2011-09-30,1290.2403333315597
12.0,27.0,2011-10-07,1724.7503333314962
12.0,27.0,2011-10-14,1460.250333331489
12.0,27.0,2011-10-21,1724.2403333314069
12.0,27.0,2011-10-28,1913.2003333314424
12.0,28.0,2011-09-02,751.5180000000269
12.0,28.0,2011-09-09,634.8980000000233
12.0,28.0,2011-09-16,625.7880000000173
12.0,28.0,2011-09-23,598.7779999999889
12.0,28.0,2011-09-30,718.0980000000595
12.0,28.0,2011-10-07,759.0480000000284
12.0,28.0,2011-10-14,775.9780000000242
12.0,28.0,2011-10-21,882.9179999999883
12.0,28.0,2011-10-28,1183.5180000000041
