Store,Dept,Date,Weekly_Pred
10.0,27.0,2012-09-28,2889.0775517262514
10.0,27.0,2012-10-05,3387.357551726425
10.0,27.0,2012-10-12,3451.297551726267
10.0,27.0,2012-10-19,3659.2375517262185
10.0,27.0,2012-10-26,3612.847551726168
10.0,28.0,2012-09-07,741.3933103451341
10.0,28.0,2012-09-14,818.9283103454286
10.0,28.0,2012-09-21,859.9933103450235
10.0,28.0,2012-09-28,844.3583103453343
10.0,28.0,2012-10-05,1183.548310345424
10.0,28.0,2012-10-12,1245.9033103453762
10.0,28.0,2012-10-19,1313.6483103453425
10.0,28.0,2012-10-26,2086.6033103453005
10.0,29.0,2012-09-07,14149.161206898918
10.0,29.0,2012-09-14,13217.061206899174
10.0,29.0,2012-09-21,13312.936206899523
10.0,29.0,2012-09-28,12287.696206899533
10.0,29.0,2012-10-05,14993.441206899295
10.0,29.0,2012-10-12,13626.076206899072
10.0,29.0,2012-10-19,13444.771206899137
10.0,29.0,2012-10-26,13369.586206899197
10.0,30.0,2012-09-07,8413.61096551867
10.0,30.0,2012-09-14,8352.045965518726
10.0,30.0,2012-09-21,8501.760965518577
10.0,30.0,2012-09-28,7874.520965518819
10.0,30.0,2012-10-05,8587.260965519043
10.0,30.0,2012-10-12,7553.225965518894
10.0,30.0,2012-10-19,7606.370965518912
10.0,30.0,2012-10-26,8232.010965518577
10.0,31.0,2012-09-07,5007.621620690644
10.0,31.0,2012-09-14,5643.876620690765
10.0,31.0,2012-09-21,4733.196620690481
10.0,31.0,2012-09-28,4488.011620690541
10.0,31.0,2012-10-05,4365.511620690658
10.0,31.0,2012-10-12,3680.021620690667
10.0,31.0,2012-10-19,3726.721620690737
10.0,31.0,2012-10-26,3684.601620690625
10.0,32.0,2012-09-07,16756.538655172866
10.0,32.0,2012-09-14,16161.628655175276
10.0,32.0,2012-09-21,16311.91865517415
10.0,32.0,2012-09-28,14694.15865517577
10.0,32.0,2012-10-05,17685.238655175846
10.0,32.0,2012-10-12,16352.258655174699
10.0,32.0,2012-10-19,14439.698655174643
10.0,32.0,2012-10-26,16118.108655174792
10.0,33.0,2012-09-07,9274.234482770655
10.0,33.0,2012-09-14,10319.09448277006
10.0,33.0,2012-09-21,10152.959482771255
10.0,33.0,2012-09-28,9602.439482770518
10.0,33.0,2012-10-05,12048.579482770136
10.0,33.0,2012-10-12,12142.114482770152
10.0,33.0,2012-10-19,12078.389482770232
10.0,33.0,2012-10-26,14009.724482770402
10.0,34.0,2012-09-07,36511.59641374695
10.0,34.0,2012-09-14,36659.53141374514
10.0,34.0,2012-09-21,33702.761413749315
10.0,34.0,2012-09-28,32596.30641374691
10.0,34.0,2012-10-05,36277.681413745515
10.0,34.0,2012-10-12,36009.88141374547
10.0,34.0,2012-10-19,36537.29141374585
10.0,34.0,2012-10-26,37879.36141374638
10.0,35.0,2012-09-07,8958.89855172603
10.0,35.0,2012-09-14,9422.203551725732
10.0,35.0,2012-09-21,8489.368551726235
10.0,35.0,2012-09-28,8652.028551725918
10.0,35.0,2012-10-05,9358.0085517259
10.0,35.0,2012-10-12,9391.168551726048
10.0,35.0,2012-10-19,10028.823551725844
10.0,35.0,2012-10-26,9266.643551726142
10.0,36.0,2012-09-07,2232.630241376644
10.0,36.0,2012-09-14,1300.755241374461
10.0,36.0,2012-09-21,1282.505241377517
10.0,36.0,2012-09-28,1043.0052413753342
10.0,36.0,2012-10-05,1162.7552413744902
10.0,36.0,2012-10-12,1565.3352413748848
10.0,36.0,2012-10-19,938.7002413751084
10.0,36.0,2012-10-26,1383.9752413753936
10.0,37.0,2012-09-07,3819.6663793068255
10.0,37.0,2012-09-14,3597.621379307191
10.0,37.0,2012-09-21,3802.296379306772
10.0,37.0,2012-09-28,3702.0563793070723
10.0,37.0,2012-10-05,3886.896379307156
10.0,37.0,2012-10-12,3452.5113793070886
10.0,37.0,2012-10-19,4051.61637930707
10.0,37.0,2012-10-26,3898.626379307021
10.0,38.0,2012-09-07,87666.66482755635
10.0,38.0,2012-09-14,92925.73482756037
10.0,38.0,2012-09-21,86548.04982755799
10.0,38.0,2012-09-28,87565.34482755978
10.0,38.0,2012-10-05,91866.2948275609
10.0,38.0,2012-10-12,89431.50982755888
10.0,38.0,2012-10-19,88958.48482755851
10.0,38.0,2012-10-26,90526.06482755858
10.0,40.0,2012-09-07,92921.2984482846
10.0,40.0,2012-09-14,92199.26844828945
10.0,40.0,2012-09-21,93101.14344828433
10.0,40.0,2012-09-28,90139.68344828856
10.0,40.0,2012-10-05,96693.58344828986
10.0,40.0,2012-10-12,93312.60844828837
10.0,40.0,2012-10-19,92996.458448288
10.0,40.0,2012-10-26,92576.5134482877
10.0,41.0,2012-09-07,21842.66258621039
10.0,41.0,2012-09-14,23287.232586210688
10.0,41.0,2012-09-21,26017.447586209608
10.0,41.0,2012-09-28,21293.66258621039
10.0,41.0,2012-10-05,20076.51258621095
10.0,41.0,2012-10-12,19212.75758621106
10.0,41.0,2012-10-19,19549.367586210465
10.0,41.0,2012-10-26,20984.03758621039
10.0,42.0,2012-09-07,12684.609931032128
10.0,42.0,2012-09-14,12008.349931032584
10.0,42.0,2012-09-21,12494.489931032133
10.0,42.0,2012-09-28,12304.279931032403
10.0,42.0,2012-10-05,12675.39493103251
10.0,42.0,2012-10-12,12514.30993103243
10.0,42.0,2012-10-19,12377.724931032468
10.0,42.0,2012-10-26,11574.36993103237
10.0,44.0,2012-09-07,8096.965689657275
10.0,44.0,2012-09-14,8279.090689657507
10.0,44.0,2012-09-21,8264.025689657417
10.0,44.0,2012-09-28,8205.320689657576
10.0,44.0,2012-10-05,9255.180689657562
10.0,44.0,2012-10-12,9048.610689657438
10.0,44.0,2012-10-19,9355.565689657426
10.0,44.0,2012-10-26,10450.055689657474
10.0,45.0,2012-10-12,-14.494999999973516
10.0,46.0,2012-09-07,48836.983482769654
10.0,46.0,2012-09-14,48337.99848276885
10.0,46.0,2012-09-21,49226.548482770995
10.0,46.0,2012-09-28,46188.94348276962
10.0,46.0,2012-10-05,50855.333482768816
10.0,46.0,2012-10-12,50407.91848276878
10.0,46.0,2012-10-19,50239.12848276921
10.0,46.0,2012-10-26,49995.97348276941
10.0,47.0,2012-09-28,-46.20000000007964
10.0,47.0,2012-10-05,-46.20000000007964
10.0,48.0,2012-09-07,2409.685862069259
10.0,48.0,2012-09-14,1955.185862069492
10.0,48.0,2012-09-21,2691.685862069143
10.0,48.0,2012-09-28,1756.1858620693756
10.0,48.0,2012-10-05,4269.335862069399
10.0,48.0,2012-10-12,2661.1858620693756
10.0,48.0,2012-10-19,2927.1858620693756
10.0,48.0,2012-10-26,2624.6858620693756
10.0,49.0,2012-09-07,17613.79148278034
10.0,49.0,2012-09-14,19661.036482781616
10.0,49.0,2012-09-21,18748.59648278004
10.0,49.0,2012-09-28,19332.866482781224
10.0,49.0,2012-10-05,22293.6264827817
10.0,49.0,2012-10-12,17320.70648278131
10.0,49.0,2012-10-19,16280.026482781257
10.0,49.0,2012-10-26,18099.726482781094
10.0,50.0,2012-09-07,4324.552206897544
10.0,50.0,2012-09-14,5248.552206897719
10.0,50.0,2012-09-21,4251.552206897486
10.0,50.0,2012-09-28,4498.552206897661
10.0,50.0,2012-10-05,4341.552206897719
10.0,50.0,2012-10-12,4499.052206897661
10.0,50.0,2012-10-19,4224.552206897661
10.0,50.0,2012-10-26,4590.552206897661
10.0,52.0,2012-09-07,5637.229448281521
10.0,52.0,2012-09-14,4224.8544482821035
10.0,52.0,2012-09-21,4849.114448281414
10.0,52.0,2012-09-28,4422.014448281903
10.0,52.0,2012-10-05,5367.77944828215
10.0,52.0,2012-10-12,4773.559448281945
10.0,52.0,2012-10-19,5138.5544482819405
10.0,52.0,2012-10-26,5849.599448281866
10.0,54.0,2012-09-07,-247.63744680930233
10.0,54.0,2012-09-14,-208.67744680928138
10.0,54.0,2012-09-21,-311.6374468092441
10.0,54.0,2012-10-05,-191.96744680926042
10.0,54.0,2012-10-12,-5.8174468092953475
10.0,54.0,2012-10-19,-254.91659574545758
10.0,54.0,2012-10-26,-297.6374468092441
10.0,55.0,2012-09-07,9811.9088620731
10.0,55.0,2012-09-14,15463.093862076415
10.0,55.0,2012-09-21,11432.25386207284
10.0,55.0,2012-09-28,10616.508862075521
10.0,55.0,2012-10-05,12654.158862076825
10.0,55.0,2012-10-12,11023.498862075745
10.0,55.0,2012-10-19,13205.363862075968
10.0,55.0,2012-10-26,16001.968862075484
10.0,56.0,2012-09-07,798.4865862092504
10.0,56.0,2012-09-14,861.7865862095298
10.0,56.0,2012-09-21,895.056586209432
10.0,56.0,2012-09-28,848.1015862097067
10.0,56.0,2012-10-05,1248.7665862096276
10.0,56.0,2012-10-12,1459.7515862094972
10.0,56.0,2012-10-19,1280.4965862094925
10.0,56.0,2012-10-26,1509.7415862094879
10.0,58.0,2012-09-07,4880.719862067976
10.0,58.0,2012-09-14,4243.219862067976
10.0,58.0,2012-09-21,5294.469862067976
10.0,58.0,2012-09-28,2926.469862067975
10.0,58.0,2012-10-05,2564.469862067975
10.0,58.0,2012-10-12,2953.969862067975
10.0,58.0,2012-10-19,5438.719862067976
10.0,58.0,2012-10-26,2715.5098620680124
10.0,59.0,2012-09-07,-1196.924137932976
10.0,59.0,2012-09-14,-1169.9941379328084
10.0,59.0,2012-09-21,-1045.8391379330133
10.0,59.0,2012-09-28,-1179.2941379330878
10.0,59.0,2012-10-05,-1135.049137932976
10.0,59.0,2012-10-12,-1134.9091379328456
10.0,59.0,2012-10-19,-1026.894137933181
10.0,59.0,2012-10-26,-968.5641379331064
10.0,60.0,2012-09-07,508.7641379310005
10.0,60.0,2012-09-14,464.76413793100414
10.0,60.0,2012-09-21,455.9641379309903
10.0,60.0,2012-09-28,411.96413793099396
10.0,60.0,2012-10-05,539.564137931007
10.0,60.0,2012-10-12,539.5641379309961
10.0,60.0,2012-10-19,441.86413793098814
10.0,60.0,2012-10-26,420.7641379310005
10.0,67.0,2012-09-07,9547.0641379258
10.0,67.0,2012-09-14,10832.529137925068
10.0,67.0,2012-09-21,10611.149137928556
10.0,67.0,2012-09-28,10141.194137926852
10.0,67.0,2012-10-05,11537.174137925553
10.0,67.0,2012-10-12,11555.229137925022
10.0,67.0,2012-10-19,11220.624137925273
10.0,67.0,2012-10-26,11766.149137925995
10.0,71.0,2012-09-07,15645.03282758528
10.0,71.0,2012-09-14,13838.602827587674
10.0,71.0,2012-09-21,13672.267827584685
10.0,71.0,2012-09-28,13870.747827586994
10.0,71.0,2012-10-05,14787.707827587656
10.0,71.0,2012-10-12,14061.812827587171
10.0,71.0,2012-10-19,13863.747827586994
10.0,71.0,2012-10-26,12925.792827586687
10.0,72.0,2012-09-07,104511.62851718295
10.0,72.0,2012-09-14,102959.08851720992
10.0,72.0,2012-09-21,101188.68351717893
10.0,72.0,2012-09-28,105606.70351720083
10.0,72.0,2012-10-05,112875.07851721201
10.0,72.0,2012-10-12,100796.31851720292
10.0,72.0,2012-10-19,114941.49851720262
10.0,72.0,2012-10-26,108581.51351719949
10.0,74.0,2012-09-07,38985.12903446658
10.0,74.0,2012-09-14,33205.91403446906
10.0,74.0,2012-09-21,36978.54903446604
10.0,74.0,2012-09-28,34487.73403446843
10.0,74.0,2012-10-05,38689.54403446918
10.0,74.0,2012-10-12,33872.54403446848
10.0,74.0,2012-10-19,36778.16403446836
10.0,74.0,2012-10-26,32584.019034468107
10.0,79.0,2012-09-07,34356.77341379033
10.0,79.0,2012-09-14,34907.31841379305
10.0,79.0,2012-09-21,31998.99841379089
10.0,79.0,2012-09-28,32787.62341379275
10.0,79.0,2012-10-05,32937.163413793256
10.0,79.0,2012-10-12,32147.448413792474
10.0,79.0,2012-10-19,32211.828413792362
10.0,79.0,2012-10-26,31001.383413792064
10.0,80.0,2012-09-07,588.0578965517406
10.0,80.0,2012-09-14,528.3378965516521
10.0,80.0,2012-09-21,620.7328965517289
10.0,80.0,2012-09-28,670.0828965516474
10.0,80.0,2012-10-05,588.2078965516474
10.0,80.0,2012-10-12,639.672896551673
10.0,80.0,2012-10-19,726.6428965516451
10.0,80.0,2012-10-26,358.0178965516451
10.0,81.0,2012-09-07,9564.67486207562
10.0,81.0,2012-09-14,9025.739862075565
10.0,81.0,2012-09-21,9415.194862075756
10.0,81.0,2012-09-28,10064.519862075593
10.0,81.0,2012-10-05,10518.314862075518
10.0,81.0,2012-10-12,10096.024862075597
10.0,81.0,2012-10-19,9885.35986207556
10.0,81.0,2012-10-26,9588.719862075546
10.0,82.0,2012-09-07,21350.56062069326
10.0,82.0,2012-09-14,22332.190620693615
10.0,82.0,2012-09-21,20826.08062069328
10.0,82.0,2012-09-28,19989.815620693615
10.0,82.0,2012-10-05,22585.73562069354
10.0,82.0,2012-10-12,21576.650620693577
10.0,82.0,2012-10-19,22165.2106206934
10.0,82.0,2012-10-26,21950.405620693466
10.0,83.0,2012-09-07,207.04786206908446
10.0,83.0,2012-09-14,178.63786206909552
10.0,83.0,2012-09-21,180.7878620690897
10.0,83.0,2012-09-28,155.5878620690926
10.0,83.0,2012-10-05,211.25786206909086
10.0,83.0,2012-10-12,245.39786206909028
10.0,83.0,2012-10-19,225.1278620690862
10.0,83.0,2012-10-26,158.93786206908388
10.0,85.0,2012-09-07,2618.333448276556
10.0,85.0,2012-09-14,2640.798448276465
10.0,85.0,2012-09-21,2463.488448276671
10.0,85.0,2012-09-28,2467.8484482765407
10.0,85.0,2012-10-05,2548.093448276478
10.0,85.0,2012-10-12,2845.718448276478
10.0,85.0,2012-10-19,2574.5234482765
10.0,85.0,2012-10-26,2743.273448276529
10.0,87.0,2012-09-07,25145.594896559363
10.0,87.0,2012-09-14,29875.10989656089
10.0,87.0,2012-09-21,26209.609896559028
10.0,87.0,2012-09-28,27256.589896560406
10.0,87.0,2012-10-05,29104.439896560965
10.0,87.0,2012-10-12,26060.789896560593
10.0,87.0,2012-10-19,27952.184896560146
10.0,87.0,2012-10-26,27006.369896560667
10.0,90.0,2012-09-07,13565.751965508322
10.0,90.0,2012-09-14,13344.141965508976
10.0,90.0,2012-09-21,13720.886965508156
10.0,90.0,2012-09-28,13809.856965508769
10.0,90.0,2012-10-05,14263.616965508952
10.0,90.0,2012-10-12,13693.446965508794
10.0,90.0,2012-10-19,14090.531965508757
10.0,90.0,2012-10-26,14718.846965508701
10.0,91.0,2012-09-07,13476.43020690105
10.0,91.0,2012-09-14,13051.56520690135
10.0,91.0,2012-09-21,12495.20520690084
10.0,91.0,2012-09-28,11902.905206901201
10.0,91.0,2012-10-05,12846.930206901341
10.0,91.0,2012-10-12,12586.015206901304
10.0,91.0,2012-10-19,11808.005206901236
10.0,91.0,2012-10-26,11952.91520690121
10.0,92.0,2012-09-07,52373.748758611655
10.0,92.0,2012-09-14,50970.393758613536
10.0,92.0,2012-09-21,50599.30875861078
10.0,92.0,2012-09-28,49208.298758612866
10.0,92.0,2012-10-05,55788.82375861324
10.0,92.0,2012-10-12,52596.5337586132
10.0,92.0,2012-10-19,51401.12375861305
10.0,92.0,2012-10-26,51963.03875861262
10.0,93.0,2012-09-07,1436.730448275861
10.0,93.0,2012-09-14,1288.6454482757817
10.0,93.0,2012-09-21,1156.2954482759214
10.0,93.0,2012-09-28,1243.3404482758178
10.0,93.0,2012-10-05,1385.045448275776
10.0,93.0,2012-10-12,1344.3704482757876
10.0,93.0,2012-10-19,1278.7204482757934
10.0,93.0,2012-10-26,1059.9854482758365
10.0,94.0,2012-09-21,-330.8666292140722
10.0,94.0,2012-09-28,-195.75747191078221
10.0,94.0,2012-10-05,252.38252808923176
10.0,94.0,2012-10-12,606.8625280892131
10.0,94.0,2012-10-19,1011.4375280892248
10.0,94.0,2012-10-26,459.0275280891922
10.0,95.0,2012-09-07,67145.14503445904
10.0,95.0,2012-09-14,65700.28503445964
10.0,95.0,2012-09-21,67131.52003445718
10.0,95.0,2012-09-28,64752.20003445874
10.0,95.0,2012-10-05,66550.58503446038
10.0,95.0,2012-10-12,65721.87503445949
10.0,95.0,2012-10-19,62455.825034460606
10.0,95.0,2012-10-26,58639.65003445986
10.0,96.0,2012-09-07,11574.261413794691
10.0,96.0,2012-09-14,11734.426413794728
10.0,96.0,2012-09-21,11926.756413794803
10.0,96.0,2012-09-28,12026.196413794747
10.0,96.0,2012-10-05,12324.051413794728
10.0,96.0,2012-10-12,12850.736413794784
10.0,96.0,2012-10-19,13527.271413794933
10.0,96.0,2012-10-26,13564.286413795064
10.0,97.0,2012-09-07,5186.21096551539
10.0,97.0,2012-09-14,4899.590965515395
10.0,97.0,2012-09-21,4649.840965515395
10.0,97.0,2012-09-28,4530.790965515348
10.0,97.0,2012-10-05,4761.915965515348
10.0,97.0,2012-10-12,4788.465965515395
10.0,97.0,2012-10-19,4869.685965515367
10.0,97.0,2012-10-26,4578.715965515395
10.0,98.0,2012-09-28,147.77766666727365
10.0,98.0,2012-10-05,243.89766666727627
10.0,98.0,2012-10-12,81.33266666727394
10.0,98.0,2012-10-19,214.45266666727656
10.0,98.0,2012-10-26,856.7976666672705
11.0,1.0,2012-09-07,15715.092689675375
11.0,1.0,2012-09-14,17327.917689676495
11.0,1.0,2012-09-21,17040.162689678004
11.0,1.0,2012-09-28,16254.227689677946
11.0,1.0,2012-10-05,19922.54768967708
11.0,1.0,2012-10-12,22010.287689675908
11.0,1.0,2012-10-19,24210.94268967617
11.0,1.0,2012-10-26,34985.96768967677
11.0,2.0,2012-09-07,58047.71610348324
11.0,2.0,2012-09-14,60238.15110348562
11.0,2.0,2012-09-21,57370.09110348231
11.0,2.0,2012-09-28,57031.611103484654
11.0,2.0,2012-10-05,60126.486103485586
11.0,2.0,2012-10-12,55843.20110348497
11.0,2.0,2012-10-19,55706.786103484934
11.0,2.0,2012-10-26,54305.576103484505
11.0,3.0,2012-09-07,14302.945931015356
11.0,3.0,2012-09-14,13740.80593101738
11.0,3.0,2012-09-21,13305.140931012045
11.0,3.0,2012-09-28,12798.245931014995
11.0,3.0,2012-10-05,12984.425931016793
11.0,3.0,2012-10-12,12130.64093101711
11.0,3.0,2012-10-19,12056.625931016746
11.0,3.0,2012-10-26,11552.880931015878
11.0,4.0,2012-09-07,28431.14486207359
11.0,4.0,2012-09-14,29048.3498620732
11.0,4.0,2012-09-21,27458.999862074037
11.0,4.0,2012-09-28,26617.194862073637
11.0,4.0,2012-10-05,29280.809862073394
11.0,4.0,2012-10-12,26585.49986207334
11.0,4.0,2012-10-19,28274.22986207332
11.0,4.0,2012-10-26,27067.77486207348
11.0,5.0,2012-09-07,24427.27700002084
11.0,5.0,2012-09-14,30479.22700002708
11.0,5.0,2012-09-21,28587.357000019518
11.0,5.0,2012-09-28,29317.07700002531
11.0,5.0,2012-10-05,35765.807000027155
11.0,5.0,2012-10-12,31088.14200002572
11.0,5.0,2012-10-19,37398.52700002503
11.0,5.0,2012-10-26,31586.71700002451
11.0,6.0,2012-09-07,1246.4251724208734
11.0,6.0,2012-09-14,1531.7001724207803
11.0,6.0,2012-09-21,2408.0601724211156
11.0,6.0,2012-09-28,1642.5501724208734
11.0,6.0,2012-10-05,2294.3051724207617
11.0,6.0,2012-10-12,1707.7351724209293
11.0,6.0,2012-10-19,3802.970172420799
11.0,6.0,2012-10-26,3025.0201724210783
11.0,7.0,2012-09-07,26291.58296552775
11.0,7.0,2012-09-14,25487.94296552622
11.0,7.0,2012-09-21,25092.51296552838
11.0,7.0,2012-09-28,27286.722965527413
11.0,7.0,2012-10-05,28001.542965526314
11.0,7.0,2012-10-12,25306.89796552676
11.0,7.0,2012-10-19,34258.51796552687
11.0,7.0,2012-10-26,32795.437965527264
11.0,8.0,2012-09-07,33298.138241366774
11.0,8.0,2012-09-14,35115.83324136614
11.0,8.0,2012-09-21,34306.078241367184
11.0,8.0,2012-09-28,34880.068241366476
11.0,8.0,2012-10-05,36318.23324136651
11.0,8.0,2012-10-12,33418.57824136625
11.0,8.0,2012-10-19,35264.66824136657
11.0,8.0,2012-10-26,34063.43824136659
11.0,9.0,2012-09-07,21078.9451379252
11.0,9.0,2012-09-14,19123.695137924267
11.0,9.0,2012-09-21,17643.86013792538
11.0,9.0,2012-09-28,17743.380137924512
11.0,9.0,2012-10-05,18208.000137924246
11.0,9.0,2012-10-12,15484.525137924458
11.0,9.0,2012-10-19,16145.635137924532
11.0,9.0,2012-10-26,13259.525137924633
11.0,10.0,2012-09-07,29497.063275863387
11.0,10.0,2012-09-14,23536.383275865082
11.0,10.0,2012-09-21,26846.763275862642
11.0,10.0,2012-09-28,26733.7932758643
11.0,10.0,2012-10-05,26487.563275864784
11.0,10.0,2012-10-12,24764.83827586469
11.0,10.0,2012-10-19,23759.533275864524
11.0,10.0,2012-10-26,24268.80827586443
11.0,11.0,2012-09-07,15987.656586236673
11.0,11.0,2012-09-14,14723.18658623609
11.0,11.0,2012-09-21,13964.661586236518
11.0,11.0,2012-09-28,15067.416586236086
11.0,11.0,2012-10-05,15690.831586236007
11.0,11.0,2012-10-12,13537.376586236238
11.0,11.0,2012-10-19,14375.621586236248
11.0,11.0,2012-10-26,14632.651586236261
11.0,12.0,2012-09-07,4101.428379308294
11.0,12.0,2012-09-14,3687.0683793080757
11.0,12.0,2012-09-21,3825.4233793084354
11.0,12.0,2012-09-28,4220.748379308185
11.0,12.0,2012-10-05,4261.663379308076
11.0,12.0,2012-10-12,3987.6183793081223
11.0,12.0,2012-10-19,4363.338379308152
11.0,12.0,2012-10-26,4025.373379308185
11.0,13.0,2012-09-07,42633.50106894196
11.0,13.0,2012-09-14,42621.05606894236
11.0,13.0,2012-09-21,41893.72606894205
11.0,13.0,2012-09-28,41229.92106894235
11.0,13.0,2012-10-05,44851.736068942526
11.0,13.0,2012-10-12,41090.67606894224
11.0,13.0,2012-10-19,42020.2760689421
11.0,13.0,2012-10-26,40002.196068942256
11.0,14.0,2012-09-07,21504.19099999547
11.0,14.0,2012-09-14,20852.14099999682
11.0,14.0,2012-09-21,21641.300999995572
11.0,14.0,2012-09-28,21429.585999996652
11.0,14.0,2012-10-05,22654.360999996792
11.0,14.0,2012-10-12,22342.365999996447
11.0,14.0,2012-10-19,21484.865999996215
11.0,14.0,2012-10-26,21305.895999996243
11.0,16.0,2012-09-07,13177.032724155191
11.0,16.0,2012-09-14,10891.017724151918
11.0,16.0,2012-09-21,8705.502724155978
11.0,16.0,2012-09-28,9209.70772415291
11.0,16.0,2012-10-05,10321.302724151892
11.0,16.0,2012-10-12,7029.78272415263
11.0,16.0,2012-10-19,6748.232724152875
11.0,16.0,2012-10-26,5906.462724153205
11.0,17.0,2012-09-07,12592.501241382395
11.0,17.0,2012-09-14,12649.25624138432
11.0,17.0,2012-09-21,13311.831241381655
11.0,17.0,2012-09-28,12397.176241383548
11.0,17.0,2012-10-05,13803.051241384275
11.0,17.0,2012-10-12,11623.186241383935
11.0,17.0,2012-10-19,12157.011241383743
11.0,17.0,2012-10-26,11623.441241383474
11.0,18.0,2012-09-07,429.3387272586697
11.0,18.0,2012-09-14,2663.698727258714
11.0,18.0,2012-09-21,6922.59872725897
11.0,18.0,2012-09-28,9460.508727258071
11.0,18.0,2012-10-05,15847.173727258632
11.0,18.0,2012-10-12,16606.438727258297
11.0,18.0,2012-10-19,21418.538727259496
11.0,18.0,2012-10-26,36043.41872725845
11.0,19.0,2012-09-07,2432.6283333332217
11.0,19.0,2012-09-14,2466.8783333332217
11.0,19.0,2012-09-21,2640.318333333166
11.0,19.0,2012-09-28,3447.7183333333055
11.0,19.0,2012-10-05,2861.388333333231
11.0,19.0,2012-10-12,2843.3483333331938
11.0,19.0,2012-10-19,2855.8183333333986
11.0,19.0,2012-10-26,3529.5983333334266
11.0,20.0,2012-09-07,9213.856965506639
11.0,20.0,2012-09-14,8405.206965506964
11.0,20.0,2012-09-21,9117.621965506536
11.0,20.0,2012-09-28,9100.90196550703
11.0,20.0,2012-10-05,9889.591965506974
11.0,20.0,2012-10-12,8887.066965506834
11.0,20.0,2012-10-19,8693.11696550688
11.0,20.0,2012-10-26,8035.516965506787
11.0,21.0,2012-09-07,6509.600000003015
11.0,21.0,2012-09-14,6792.360000003141
11.0,21.0,2012-09-21,6483.605000003136
11.0,21.0,2012-09-28,6657.94500000322
11.0,21.0,2012-10-05,7031.090000003122
11.0,21.0,2012-10-12,6906.1850000030945
11.0,21.0,2012-10-19,6419.290000003076
11.0,21.0,2012-10-26,6626.63000000316
11.0,22.0,2012-09-07,14988.104517241176
11.0,22.0,2012-09-14,15971.049517242871
11.0,22.0,2012-09-21,18050.844517240934
11.0,22.0,2012-09-28,14447.909517242508
11.0,22.0,2012-10-05,16376.30951724288
11.0,22.0,2012-10-12,14710.974517242452
11.0,22.0,2012-10-19,15249.61951724247
11.0,22.0,2012-10-26,14854.509517242368
11.0,23.0,2012-09-07,25643.612551687173
11.0,23.0,2012-09-14,26195.607551690544
11.0,23.0,2012-09-21,28650.44255168585
11.0,23.0,2012-09-28,28281.33755168913
11.0,23.0,2012-10-05,31948.972551690767
11.0,23.0,2012-10-12,29826.512551689873
11.0,23.0,2012-10-19,31101.9325516898
11.0,23.0,2012-10-26,34904.927551688976
11.0,24.0,2012-09-07,6271.220758612617
11.0,24.0,2012-09-14,5560.555758613977
11.0,24.0,2012-09-21,5813.680758611648
11.0,24.0,2012-09-28,6593.860758613213
11.0,24.0,2012-10-05,7860.530758613953
11.0,24.0,2012-10-12,6910.410758613725
11.0,24.0,2012-10-19,8715.00575861358
11.0,24.0,2012-10-26,8962.430758613278
11.0,25.0,2012-09-07,11128.75013793042
11.0,25.0,2012-09-14,11511.430137930121
11.0,25.0,2012-09-21,12617.40513793068
11.0,25.0,2012-09-28,11086.595137930159
11.0,25.0,2012-10-05,12580.095137930159
11.0,25.0,2012-10-12,12022.675137930233
11.0,25.0,2012-10-19,11841.695137930252
11.0,25.0,2012-10-26,13561.175137930233
11.0,26.0,2012-09-07,8171.647482759672
11.0,26.0,2012-09-14,10032.337482761246
11.0,26.0,2012-09-21,9617.047482759463
11.0,26.0,2012-09-28,10542.467482760901
11.0,26.0,2012-10-05,12017.722482761255
11.0,26.0,2012-10-12,12259.847482760906
11.0,26.0,2012-10-19,12808.72248276079
11.0,26.0,2012-10-26,12622.862482760687
11.0,27.0,2012-09-07,1372.908965518316
11.0,27.0,2012-09-14,1551.6189655187736
11.0,27.0,2012-09-21,1802.3689655181624
11.0,27.0,2012-09-28,1807.1389655186176
11.0,27.0,2012-10-05,2239.6589655187527
11.0,27.0,2012-10-12,2175.5739655186735
11.0,27.0,2012-10-19,2090.0139655186176
11.0,27.0,2012-10-26,2404.3989655185833
11.0,28.0,2012-09-07,604.3855172421866
11.0,28.0,2012-09-14,573.0655172423251
11.0,28.0,2012-09-21,804.4855172421778
11.0,28.0,2012-09-28,823.9755172422995
11.0,28.0,2012-10-05,913.7255172423431
11.0,28.0,2012-10-12,911.5905172423047
11.0,28.0,2012-10-19,1103.1305172422838
11.0,28.0,2012-10-26,1261.425517242282
11.0,29.0,2012-09-07,7026.172689660889
11.0,29.0,2012-09-14,6974.50268966172
11.0,29.0,2012-09-21,7062.057689661015
11.0,29.0,2012-09-28,6661.927689661708
11.0,29.0,2012-10-05,8041.772689661797
11.0,29.0,2012-10-12,7138.562689661543
11.0,29.0,2012-10-19,8077.262689661497
11.0,29.0,2012-10-26,7959.142689661501
11.0,30.0,2012-09-07,5293.636827594717
11.0,30.0,2012-09-14,5426.626827595464
11.0,30.0,2012-09-21,5413.7018275944865
11.0,30.0,2012-09-28,5737.731827595213
11.0,30.0,2012-10-05,5489.366827595455
11.0,30.0,2012-10-12,6126.521827595308
11.0,30.0,2012-10-19,5794.64682759525
11.0,30.0,2012-10-26,5491.236827595159
11.0,31.0,2012-09-07,3176.4691034471834
11.0,31.0,2012-09-14,3033.839103447528
